,Archive,Attendance,Contains_BOF,Newspaper Issue Date,Event_Date,Event_Location,Location,Newspaper,Notes,Organization_Hosting,Persons,Price_Event,Revenue,Unique_Reference_Number,MENU,s,Citation,City,State/Province,Country,Latitude,Longitude
1223,NYS Historical Newspapers or Fulton,,n,'1892-11-22,,,"East Pembroke, NY, U.S.",The Daily News Batavia,Seems to be a difference event reference from R_261 despite the proximity,,,,61.05$ USD,R_262,,,,East Pembroke,New York, U.S.,42.9956152,-78.3100195
1224,NYS Historical Newspapers or Fulton,,n,'1897-12-15,'1897-12-17,Residence of Lee Baker,"Bluff Point, NY, U.S.",Penn Yan Express,,,Lee Baker,,,R_166,,,,Bluff Point,New York, U.S.,43.0620098,-76.710784
1225,NYS Historical Newspapers or Fulton,,n,'1899-03-30,'1899-04-07,,"Montague, NY, U.S.",Tri-states Union Port Jervis,,The Ladies' Aid of the Reformed Church,,,,R_363,,,,Montague,New York, U.S.,,
1226,NYS Historical Newspapers or Fulton,,n,'1902-02-21,'1902-02-20,Church Lecture Room,"Yonkers, NY, U.S.",The Yonker's Statesman,"Says that the ""ladies who conducted the affair"" were dressed in costume, ""such as Martha Washington might have worn""",Doreas Society of Westminster Church,,,,R_67,,,,Yonkers,New York, U.S.,40.9312099,-73.8987469
1227,NYS Historical Newspapers or Fulton,,n,'1895-11-21,'1895-11-26,Church parlor,"Newark, NY, U.S.",The Newark Courier,"""European plan""",W.S.L. of the Universalist Church,,,,R_312,,,,Newark,New York, U.S.,43.0467301,-77.0952516
1228,NYS Historical Newspapers or Fulton,"""well attended""",n,'1894-11-21,'1894-11-16,,"Dormansville, NY, U.S.",The Coeymans Herald,,,,,~25$ USD,R_230,,,,Dormansville,New York, U.S.,42.4995235,-73.9945751
1229,NYS Historical Newspapers or Fulton,,n,'1897-12-17,'1897-12-15,Residence of Charles H. Thomas,"Long Island, NY, U.S.",The Brooklyn Daily Eagle,Event referenced in R_212 but was postponed twice,The Epworth League of the Moriches M. E. Church,,,,R_213,,,,Long Island,New York, U.S.,40.85172235,-73.09921882
1230,NYS Historical Newspapers or Fulton,,n,'1908-02-20,'1908-02-14,Church parlors,"Webster, NY, U.S.",Monroe County Mail,,The L.L.L. class of the German Evangelical Sunday school,,,,R_152,,,,Webster,New York, U.S.,43.212285,-77.429994
1231,NYS Historical Newspapers or Fulton,,n,'1894-03-30,'1894-03-31,Town Hall,"Pawlet (Vermont), NY, U.S.",The Granville Sentinel,,The Epworth League,,,,R_284,,,,Pawlet (Vermont),New York, U.S.,,
1232,NYS Historical Newspapers or Fulton,,n,'1907-02-20,'1907-02-19,,"Westfield, NY, U.S.",Westfield Republican,,,,,,R_376,,,,Westfield,New York, U.S.,42.32228,-79.578103
1233,NYS Historical Newspapers or Fulton,"""not largely attended""",n,'1903-02-20,'1903-02-11,Church hall,"Katonah, NY, U.S.",The Katonah Times,References the same event as R_288 and R_289,The Social department of the Epworth League,,,,R_290,,,,Katonah,New York, U.S.,41.25877,-73.6853852
1234,NYS Historical Newspapers or Fulton,,n,'1896-02-20,'1896-02-27,,"Stockbridge, NY, U.S.",Cazenovia Republican,,The Aid Society,,,,R_97,,,,Stockbridge,New York, U.S.,42.9911796,-75.5993463
1235,NYS Historical Newspapers or Fulton,,n,'1892-02-20,,,"Nyack, NY, U.S.",Rockland County Journal,Does not reference an actual event; Exact same quote as R_108,,,,,R_185,,,,Nyack,New York, U.S.,41.091121,-73.9196794
1236,NYS Historical Newspapers or Fulton,,n,'1911-12-20,'1911-12-15,The Forget-me-not Birthday Club,"Potsdam, NY, U.S.",Courier and Freeman,The sitting arrangment of this supper was through playing with conundrum cards. This is the second reference to a CS on the same newspaper as R_125,,Mrs. Benj. Thompson; Mrs. Benson,,,R_126,,,,Potsdam,New York, U.S.,44.6697996,-74.9813349
1237,NYS Historical Newspapers or Fulton,,y,'1911-12-20,'1911-12-15,"Residence of Prof. L.K. Russel of the Tech, lawrence ave","Potsdam, NY, U.S.",Courier and Freeman,"Not a classical CS but a chemistry one, using conundrums from chemistry to describe menus. This newspaper has two references to CS events",Professor L.K. Russel,Professor L.K. Russel,,,R_125,"The menu was printed on laboratory filter papers, and would need explanation to anyone but a chemical student. Soup bore the name of ""H 2 O, 100 degrees centrigrade, with Alpho-Amida-acetic acid."" Oysters were labeled, ""Proteins""; bread, ""Carbohydrates""; fruit, ""Maltic and Citric acid""; ice cream, ""H 2 O Lacteal fats 0 degree centrigrade."" Coffee came under the head of ""Alkaloids.""",,,Potsdam,New York, U.S.,44.6697996,-74.9813349
1238,NYS Historical Newspapers or Fulton,,y,'1911-12-20,'1911-12-15,"Residence of Prof. L.K. Russel of the Tech, lawrence ave","Simpson, NY, U.S.",St. Lawrence Republican and Ogdensburgh Weekly Journal,"Chemistry eBOF, references the same event as R_125",Professor L.K. Russel,Professor L.K. Russel,,,R_195,"The menu was printed on laboratory filter papers, and would need explanation to anyone but a chemical student. Soup bore the name of ""H 2 O, 100 degrees centrigrade, with Alpho-Amida-acetic acid."" Oysters were labeled, ""Proteins""; bread, ""Carbohydrates""; fruit, ""Maltic and Citric acid""; ice cream, ""H 2 O Lacteal fats 0 degree centrigrade."" Coffee came under the head of ""Alkaloids.""",,,Simpson,New York, U.S.,,
1239,NYS Historical Newspapers or Fulton,,n,'1914-11-19,'1914-11-13,Church basement,"Bingham, NY, U.S.",Allegany County News,,W.C.T.U.,Edna Wemple,,,R_77,,,,Bingham,New York, U.S.,42.8815226,-78.8807256
1240,NYS Historical Newspapers or Fulton,,y,'1893-12-21,,,"Sag-Harbor, NY, U.S.",Sag-Harbor Express,"Does not reference an event, speaks of the CS practice in general",,Rebecca T. Dudley,,,R_188,"“A group of Islands,” “Woman’s Weapon,” “Elevated Felines,” and “The Backbone of History.”",,,Sag-Harbor,New York, U.S.,40.9978727,-72.2922292
1241,NYS Historical Newspapers or Fulton,,n,'1908-11-20,'1908-12-10,Firemen's Hall,"Valley Stream, NY, U.S.",Nassau County Review,,The Ladies' Aid society of Grace Methodist Episcopal Church,,,,R_156,,,,Valley Stream,New York, U.S.,40.6614765,-73.7045922
1242,NYS Historical Newspapers or Fulton,,n,'1901-03-27,'1901-03-27,Washington Hall,"Mexico, NY, U.S.",Mexico Independent,Two different ads on different pages in the same newspaper (R_148 + R_149),The ladies of the Baptist church,,"Sugar 10 cents, supper extra",,R_149,,,,Mexico,New York, U.S.,,
1243,NYS Historical Newspapers or Fulton,,n,'1900-12-14,'1900-12-13,Church,"East Elma, NY, U.S.",The Daily News New Westminster,,,Mrs. Florence Kelsey; Mr. Frank Qickly; Mrs. Frank Qickly; Miss Carrie Dewey;,,,R_64,,,,East Elma,New York, U.S.,,
1244,NYS Historical Newspapers or Fulton,,n,'1893-03-30,'1893-03-29,Pawtucketville church vestry,"Lowell, MA, U.S.",Lowell Daily Courier,,Young People's Missionary society,Miss Lilian Morrison; Miss Alice Colton; Miss Margaret MacKenzie; Miss Laura Connell; Miss Victorial Connell; Miss Victoria Cuthbertson;Mrs. C. A. Richardsonl Mr. Arthur Stocks; Miss Vera Johnson; Miss Kneeland,,,R_60,,,,Lowell,Massachusets, U.S.,,
1245,NYS Historical Newspapers or Fulton,,n,'1907-02-22,'1907-02-22,Church parlors,"Benton Center, NY, U.S.",The Rushville Chronicle,,The Ladies' Aid Society of the Baptist church,,,,R_348,,,,Benton Center,New York, U.S.,42.7172908,-77.0666362
1246,NYS Historical Newspapers or Fulton,,n,'1899-02-22,'1899-02-24,"Ingleside, Residence of Mr. and Mrs. Peter Cole","Claverack , NY, U.S.",Chatham Courier,,,Mr. Peter Cole; Mrs. Peter Cole,,,R_102,,,,Claverack ,New York, U.S.,42.2250876,-73.7345686
1247,NYS Historical Newspapers or Fulton,,n,'1894-03-28,'1894-03-28,M.E. church,"Mexico, NY, U.S.",Mexico Independent,,,,,,R_150,,,,Mexico,New York, U.S.,,
1248,NYS Historical Newspapers or Fulton,,n,'1897-12-11,'1897-12-14,M.E. church,"Marion, NY, U.S.",The Marion Enterprise,,,,,,R_302,,,,Marion,New York, U.S.,43.143397,-77.189147
1249,NYS Historical Newspapers or Fulton,,n,'1900-11-28,'1900-11-28,Firemen's Hall,"Brooklyn, NY, U.S.",The Brooklyn Daily Eagle,,The Ladies of the Valley Stream M. E. Sunday School,,,,R_217,,,,Brooklyn,New York, U.S.,40.6501038,-73.9495823
1250,NYS Historical Newspapers or Fulton,,n,'1902-03-28,'1902-03-28,,"Boox, NY, U.S.",Altamont Enterprise,,,,,,R_85,,,,Boox,New York, U.S.,,
1251,NYS Historical Newspapers or Fulton,,n,'1900-12-11,'1900-12-14,Memorial Baptist Church,"Cortland, NY, U.S.",Cortland Standard,,Young ladies of the Hough class,,10 cents,,R_115,,,,Cortland,New York, U.S.,50.0956766,19.0098815
1252,NYS Historical Newspapers or Fulton,,n,'1893-02-22,'1893-02-24,Church parlor,"Elmira, NY, U.S.",The Elmira Gazette,,Y.P.B.C. of the First Baptist church,,,,R_269,,,,Elmira,New York, U.S.,42.0897965,-76.8077338
1253,NYS Historical Newspapers or Fulton,,y,'1893-11-23,'1893-11-21,M.E. Church,"Elizabethtown, NY, U.S.",The Elizabethtown Post,Long menu,,,,,R_268,Boston’s Pride 5c. Ladies Choice 2c. Occupant of the Ark 5c. Necessary Evils 1c. Essence of Berries 5c. Food of the Spinning Wheel 5c. Woman’s Weapon 5c. Forefathers Slay 3c. Maid of Orleans 2c. Greased Staff 5c. Boston’s Overthrow 5c. All Things to All Men 10c. Joy of Darwin’s Ancestors 5c. Constitution Corrupters 2c. Changeable Politicians 5c. Spring’s Offering 10c. Ruin of the World 5c. Porous Marine Substance 5c. Solid Sweetness 5c. A Right Smart Thing 2c. The Murphys of Saratoga 5c. Symbol of Friendship 5c. Skippers Home 2c. What a Boy Calls His Sweetheart 5c. Culinary Conquest 5c. The Four Seasons 3c. Woman of Grit 5c. Elevated Felines 2c. Bovine Extract 5c. A Wise Beverage 1c. What Goes Before Tears 3c. Jack o' Lantern 5c.,,,Elizabethtown,New York, U.S.,44.216171,-73.591232
1254,NYS Historical Newspapers or Fulton,,n,'1895-12-12,'1895-12-13,Parsonage,"Harrison Valley, NY, U.S.",The Whitesville News,,The Ladies of the Methodist church,,,,R_353,,,,Harrison Valley,New York, U.S.,,
1255,NYS Historical Newspapers or Fulton,,n,'1892-12-13,'1892-12-15,Grange Hall,"Southwest Oswego, NY, U.S.",The Daily Palladium Oswego,,The Young People of the M.E. Church,,,,R_264,,,,Southwest Oswego,New York, U.S.,43.4125677,-76.5774459
1256,NYS Historical Newspapers or Fulton,90,n,'1910-11-25,'1910-11-24,,"Java, NY, U.S.",The Wyoming County Herald,,,,,,R_355,,,,Java,New York, U.S.,40.6626959,-73.9848775
1257,NYS Historical Newspapers or Fulton,,n,'1900-11-24,'1900-12-01,M.P. Parsonage,"Gerry, NY, U.S.",The Evening Journal Jamestown,"""supper served on the European plan""",Christian Endeavor society,,,,R_274,,,,Gerry,New York, U.S.,42.193392,-79.248658
1258,NYS Historical Newspapers or Fulton,,n,'1907-03-29,'1907-04-03,Church parlor,"Baiting Hollow/Roanoke, NY, U.S.",The County Review Riverhead,,,,,,R_246,,,,Baiting Hollow/Roanoke,New York, U.S.,,
1259,NYS Historical Newspapers or Fulton,,n,'1896-11-24,'1896-11-21,M.E. Church,"McGrawville, NY, U.S.",Cortland Standard,,Epworth league,,,,R_122,,,,McGrawville,New York, U.S.,42.3492323,-78.2275126
1260,NYS Historical Newspapers or Fulton,,n,'1922-03-29,'1922-04-06,Residence of Jerome Prescott,"Brookfield, NY, U.S.",The Brookfield Courier,"Also called a ""Daffy Social"" - Prozes awarded for those who solve the ""famous Cobweb puzzle""",M.E. Social,,,,R_208,,,,Brookfield,New York, U.S.,42.8128488,-75.3176677
1261,NYS Historical Newspapers or Fulton,,n,'1916-11-23,'1916-11-24,Chapel,"Crown Point, NY, U.S.",Ticonderoga Sentinel,,The Shining Light club,,25 cents,,R_356,,,,Crown Point,New York, U.S.,43.950563,-73.43708
1262,NYS Historical Newspapers or Fulton,,n,'1898-11-23,'1898-11-25,Residence of Emory Green,"Rushville, NY, U.S.",Penn Yan Express,,The Young Ladies of the Congregational Sunday School,Emory Green,,,R_170,,,,Rushville,New York, U.S.,42.7600665,-77.226367
1263,NYS Historical Newspapers or Fulton,,n,'1907-02-21,,,"Morton, NY, U.S.",The Brockport Republic,,Hamlin Grange,,,,R_203,,,,Morton,New York, U.S.,43.3284457,-77.9955584
1264,NYS Historical Newspapers or Fulton,"""well attended""",n,'1897-11-04,'1897-10-29,Chapman's Hall,"Morristown, NY, U.S.",The Ogdensburg Advance and St. Lawrence Weekly Democrat,,The Ladies' Altar Guild of Christ's Episcopal church,,,,R_322,,,,Morristown,New York, U.S.,44.586555,-75.648422
1265,Enigmatic Bill of Fare,,y,'1870-01-01,'1870-01-01,England,"Hooton Pagnell Hall, Doncaster, South Yorkshire, England",Bill of Fare for a Dinner,,,,,,,"Bill of Fare for a dinner 
(Title of another section here, Maybe ÒSoupÓ? May start with an T or F) 
A Dutch Prince
A musical instrument 
M___(?) folks(?)
The drink of the Gods and the shell of a melon(?) 
An island in the northern ocean 
Color---(?) and the seat of affliction
Four(?) hundreds of thousands in Farls(?) 
Busy ___(?) 
A domestic fowl and the produce of the Hedge
A game an ___(?) Mol---(?) 
A defense & nuts(?) 

Meats
The seat of life
A TaylorÕs iron
A Blockhead
A thing of no consequence 
A lean wife 
The Grand SeigniorÕs dominion 
The ornamental part of the head 
An unruly member 
A sign of the Zodiac 
A ____(?) widower(?) and the staff (stuff?) of life 
A É Vegetables(?)
Equal in number & odd ends 
An iron vessel(?) and eight cyphers(?) 
A TaylorÕs plunder 
The work of a spider and long life


Drink
A province in France 
The sailorÕs habitation
Counterfeit agony 
A town of Portugal 
A soldierÕs desire
Islands in the Atlantic Ocean 


",McGill Library,McGill RBSC,,,,53.5647259,-1.267234788
1266,Enigmatic Bill of Fare,,y,'1780-01-01,'1780-01-01,England,England,Pleasing Variety for Miss Mary Arnold,,,,,,,"An Invitation to an Entertainment with the Bill of Fare 

Be pleasÕd on AdamÕs mule to come 
And dine with IÕll be at home 
A pour liquor shall be ten to one 
The last part of the wound of Gun
Or to severity the treat
A drink no few [?] Contradictions meet
Some Creatures that can undermine 
Will serve you very well to dine
A joint you never before have found 
A dish meet yet above the ground
Some animals whose bortes [?] are seen 
Where other Creatures, have their skin 
A Sallade [sic] which the Poor alas
Make window of instead of Glafs [sic]
What one Pythagoras forbad
Of what made half a country mad
And at the bottom table 
My Sweethearts leg if I am able 
IÕll add the Place mans but reward
And seasoning by the sun preparÕd
If you can guefs [sic] from hints like these
Your fare take part of when you please",UCLA Clark,UCLA Clark,,,,52.7954791,-0.540240287
1267,Enigmatic Bill of Fare,,y,'1772-01-01,'1772-01-01,England,"London, England",Charles Crinkum,,,,,,,"The title those doves, which (as poets declare)
Drew the chariot of Venus, do commonly bear ; 
TossÕd up in a high seasonÕd soup may be seen, 
If you move off the lid of that coverÕd tureen. 

Of Denmarks famÕd Prince take at least the full half, 
And match it along with the joint of the calf, 
YouÕll then meet with food that your stomach may suit, 
So take knife and fork, with freedom fall toÕt. 

The engine of mischief, with dug of a cow, 
And taylorÕs delight, are delicious you know. 

Some one hundred thousands weÕll mix, and well bake, 
And furnish a pudding which few will forsake. 


Second Course.
A priest of the Jews, with the first and the last 
Of Thomas, or Titus, will mend this repast. 

Well roasted, behold the Grand SeigniorÕs domain! 
AdornÕd like Lord Mayor with a mighty fine chain!
Made of sauce, and some periods descriptive of time, 
To make up a dish most undoubtedly prime. 

A breakfast, conjoinÕd to a letter in love, 
If properly dressÕd will agreeable prove. 

What ships are composÕd of, and PeterÕs rebuke, 
Make a dainty oft found in the dish of a Duke. 

A late SpeakerÕs name, with three-fourths of a bard, 
Will give what I think is well worth your regard. 

A thing of no moment, -- and what Students wear, 
Conclude this division of your bill of fare. 

                               Desert. 
What stops up our streams, and imprisons our tides 
When winter, that stern, rigid tyrant presides ; 
With what ever fixes the worth of a jest 
Supply a dish suited to every guest. 

All that month, but one letter, whose prolific showÕrs
Are said to produce an abundance of flowÕrs ; 
With some little mansions where poverty dwells, 
Afford you a fruit which in flavor excells. 

What the sorrowful do, and that delusive bait
By which our first parents determinÕd our fate. 

To me add half London, and then youÕll produce
A fruit full of flavor, and excellent juice. 

Impertinent fellowsÑand what have no peer ; 
A mark on the cards, and those things which the fair 
In dressing must fix almost every where. 


The name which (covered by someoneÕs finger) has been often applyÕd
Makes all we at (covered by finger) time to provide ; 
Our liquors excepted, which soon to your view, 
On side-board arrangÕd all in order weÕll shew. 

Liquors.
An Irish Viscount, with the last of his name 
Before to that mark of distinction he came. 

A hill of great height, and an elegant dress
In which ladies often their fancy express. 

The life of the show(made sifting of flowÕr,
With what all must do) not too sweet, nor too sour. 

What Samson was callÕd, an insect whose care
To man is a lesson- to which add an R. 
Next say how diminutive things are describÕd, 
And take all but what we to Samson ascribÕd.

The gesture of man, or of ships the resort:
What we always have, and yet give nothing forÕt. 

What all things have been, and the personal I, 
Adding one-half rare, will compleat this supply. 

The Prince of a See too, tossÕd up in a tankard, 
Will serve you at last when perhaps you have drank hard.

A SECOND
AENIGMATICAL ENTERTAINMENT.

The hinder part of a manÕs legs, with the whole of his upper part boilÕd; accompanied with the language of a lamb, and what a school boy is obliged to do with his lesson.

Two different sorts of the same species of fish joined Ð in a fruit pye.

What the head of a woman is seldom said not to have;
and what every bird is known to proceed from Ð in sauce.

The place where we are sometimes supposed to have a grumbling, metamorphosed into a celebrated Infernal.

What we are said to do when we separate, and the uppermost part of a house.

A false step, with the first or the last letter in eye.

The name of a worm, used to catch trouts, and two thirds of the modern Yorick.

LIQUORS.

Brandy ___? The Prince of the puppets made of a dwarf tree.

ale The highest note in the common scale of music reversÕd.

Water That without which no ship can possibly receive motion.

???? The name of one of the chaste SusannahÕs false accusers made into wine.

???? The first part of neglect, and we that are now present.

Mead The of a grass field. ",UCLA Clark,UCLA Clark,London,, England,51.5073219,-0.1276474
1268,Enigmatic Bill of Fare,,y,'1780-01-01,'1780-01-01,England,England,Pleasing Variety for Miss Mary Arnold,,,,,,,"A Dish of Friend 

1st A Character in ye Beaux Stratagem 2nd A Couple 
3 A Domestic fowl and a Small Fruit 
4 French for Apple and A Red Stone 
5 A Citizens Wish, to Busy Bodies",UCLA Clark,UCLA Clark,,,,52.7954791,-0.540240287
1269,Enigmatic Bill of Fare,,y,'1780-01-01,'1780-01-01,England,England,Pleasing Variety for Miss Mary Arnold,,,,,,,"An Enigmatical Bill of Fare

First Course
Melancholy Soup w^h croaked Sarah| Roasted Furious|
Cutlets undrefsd| Pride reversÕd in a Pye| 
Ye Divine Part of a Man boiled| 
The Leg of a Coin cutter Boiled w^h Diamond Weights 

Second Course
VenusÕs Guides| A Dutch Prince in a Pudding| 
Part of Ye Lodiack butterÕd|
Ye first Temptation in a small Blast of Wind| 
Ye Grand Seignors Dominions Larded 

Desert 
Ye Lofs of a Wife and Ye gain of a Husband in Jettey| 
Sorrowful Apples w^h bad Wifes about them| 

Liquors 
A Mischievous Animal or Vowel and what is given to Physicians|
As Door Keeper| A Snare| A small Low Tree| Half a Large Glafs 

Sentimental Toasts
Faith in Friendship and in Love Succefs
Merit to win Ye Heart and Sense to keep it
Join in Friendship and Crown it w^h Love.",UCLA Clark,UCLA Clark,,,,52.7954791,-0.540240287
1270,Enigmatic Bill of Fare,,y,'1733-01-01,'1733-01-01,England,England,Cookery Book,,,,,,,"Left Page:

An 
Anigmatical Bill of Fare. First Course
		       an
		Melcholly Soop, with
		crook�d Sarah.
	          Removed for a Soldiers staff.
Roasted Furrows.				Cutlers undressÕd
		Pride reversÕd
		In a Pye[?].			            c
The Divine part of				    A Blokhead
a Man boilÕd 					          hashÕd.
		The Leg of a Corncutter
		boilÕd with Diamond
			Weights.
	          Second		         Course
		             VenusÕs guides.
A Dutch Prince in				An unruly Member garenishÕd[sic]
       a Pudding. 				with perpetual Motion.
             e               	Move Jack.
Part of y Z˜diack				The first Temptation in a
      ButterÕd				              small Blast of Wind.
			The Grand SigniorÕs[sic]
			Dominions Larded[?].

Right Page:
		Desert.
	
		The Loss of a Wife the
		Gain of Husband
		on jelly.
		             th
Cous[?] Provendes[?] w[with?]				Some Hundred
Half GoosberryÕs.				Thousands.
		Sorrowful Apples with
		bad wifes[sic] about them.
Bury bodies.					Couples.
		The Reward of a
		Soldier in Cream.

		Liquors.
The joke of a puppet show				A Bottle of Hill Top.	
	           th
	Made w Torture.			A Soldiers Habitation, with
a Bottle of Hyp.				       a Pretty Girl in it.
A Bottle of Bag.					A side Grace Ð Cup of la-
A Bottle of Torbay[?].					mentable Cloathing.",UCLA Clark,UCLA Clark,,,,52.7954791,-0.540240287
1271,Enigmatic Bill of Fare,,y,'1891-11-28,'1891-11-28,England,"Ipswich, Suffolk, England",Ipswitch Journal,,,,,,,"The Divine part of mankind, Melancholy soup with crooked Sally in it, A lean wife roastod, and the rain of man for sauce, The Grand Siguior's dominions. 2. A large vessel, and to transgress, changing a letter, A thing of no consequence, A kitchen utensil-the foundation of learning and part of the foot, An ornamental part of the head, The fruit of Israel, garnished with perpetual motion, Crooked Sarah stewed, A sign of the Zodiac buttered, The fruit of temptation, and a small blast of wind, A Dutch prince sincere, The sixteenth letter and everyone, To fret and the truit of temptation, Married people, Musical instruments, Bunning streams, Several hundred thousand pounds, A domestic fowl, and the produce of hedges, The stalk of wheat and a wild fruit",British Library,"""PRIZE PROBLEMS."" Ipswich Journal, 28 Nov. 1891. British Library Newspapers, https://link.galegroup.com/apps/doc/Y3202620781/DSLAB?u=crepuq_mcgill&sid=DSLAB&xid=80bbf6b6.",Ipswich, Suffolk,England,52.0579495,1.1526345
1272,Enigmatic Bill of Fare,,y,'1850-01-01,'1850-01-01,England,"London, England",The Family Economist,,,,,,,"THE INTELLECTUAL FEAST
F11ST COURSE.
The Divine part of a man?
Sauce of little creatures?
Imitation soup?
A lean wife?
Sauce of man's ruin?

SECOND COURSE.
The Grand Seignor's dominions?
Sauce of the staff of life?
A young simpleton?
Sauce of soft grease?
The most becoming head-dress?

DESSERT.
Food for the gods, with an outside skin?
An Interesting game, and food for squirrels?
To grieve, and the origin of grief?
A material part of a house, and what grows in the hedges?

WINES AND SPIRITS.
A high hill?
A cell?
The produce of a useful animal, and an amusing periodical?
A long tree?

On the Sides:
Left:
A foreign country?
An unruly member?
A well-powdered head?

Roots of Israel?
A thing of no consequence?
Stewed upstarts?

The first ruin of man?
A sincere Dutch Prince?
A stalk of wheat, with the autumnal beauty of the woods?

A province in France?
A sallorÕs wel-come prospect?
The capital of a foreign country?

Right:
Useful birds?
A female employment, and a constant follower of man?

A sign of the zodiac?
Some blasts of air?
Some sweet war-blors?

A stop in music, and wild birdÕs delight?
A foolish bird, with what grows in the hedges

A Portuguese Island?
A soldierÕs habitation?
Countorfeit[sic] agony?","Goldsmiths' Library of Economic Literature, Senate House Library, University of London","The Family Economist. Vol. 1850, Groombridge & Sons, 1850. The Making of the Modern World, https://link.galegroup.com/apps/doc/U0108582201/DSLAB?u=crepuq_mcgill&sid=DSLAB&xid=ccb89c10.",London,,England,51.5073219,-0.1276474
1273,Enigmatic Bill of Fare,,y,'1790-01-01,'1790-01-01,Ireland,"Dublin, Ireland","The book of oddities: or, agreeable variety for town and country. 
Containing, an uncommon collection of the most curious stories, which 
may be valued for their Being Queer, Odd, Strange, Amazing, Whimsical, 
Comic, Absurd, Out O'Th'way, And Unaccountable. Designed To promote 
Mirth, and excite the Wonder and Astonishment of all the Sons and 
Daughters of Adam. The whole calculated to make the Countryman stare, 
the Citizen laugh, and the Courtier grin: Adapted both to the Sultry 
Days of Autumn, and the Gloomy Nights of Winter. By Sir Toby Broadgrin, 
Knt",,,Tony Broadgrin,,,,"An Aenigmatical representation of a real Entertainment.
FIRST COURSE.
Melancholy Soup with crooked Sarah.
Roasted Furrows. Cutlers undressÕd.
Pride reversed in a Pye.
The divine Part of a Man boiled. A Blockhead hashed.
The Leg of a Corn-cutter boiled, with Diamond Weights.

SECOND COURSE.
VenusÕs Guides.
A Dutch Prince in a Pudding. An unruly Member garnished with perpetual Motion.
Move Jack.
Part of the Zodiack buttered. The first Temptation in a small Blast of Wind.
The Grand SeignorÕs Dominions larded.

DESERT.
The Loss of a Wife and the Gain of a Husband, in Jelly.
CowÕs Provender with half Gooseberries. Some hundred Thousands.
Sorrowful Apples with bad Wives round them.
Busy Bodies. Couples.
The Reward of a Soldier in Cream.

LIQUORS.
The joke of a Pupper-Shew made with Torture. A Bottle of Hill-Top.
A Bottle of Hyp. A soldierÕs Habitation with a pretty Girl in it.
A Bottle of Bag. A Side Grace Cup, of lamentable Cloathing.
A Bottle of Torbay.

",British Library,"Broadgrin, Toby. The book of 
oddities: or, agreeable variety for town and country. Containing, an 
uncommon collection of the most curious stories, which may be valued for
 their Being Queer, Odd, Strange, Amazing, Whimsical, Comic, Absurd, Out
 O'Th'way, And Unaccountable. Designed To promote Mirth, and excite the 
Wonder and Astonishment of all the Sons and Daughters of Adam. The whole
 calculated to make the Countryman stare, the Citizen laugh, and the 
Courtier grin: Adapted both to the Sultry Days of Autumn, and the Gloomy
 Nights of Winter. By Sir Toby Broadgrin, Knt. Printed by Peter Hoey, at the Mercury, (no. 33) Upper Ormond-Quay, 1790. Eighteenth Century Collections Online, https://link.galegroup.com/apps/doc/CW0124558740/DSLAB?u=crepuq_mcgill&sid=DSLAB&xid=51272518",Dublin,, Ireland,53.3497645,-6.2602732
1274,Enigmatic Bill of Fare,,y,'1895-11-10,'1895-11-10,America,"Memphis, Tennessee",Memphis Appeal,,,,,,,"A Free Dinner.
General Passenger ,Agent Heafford of the Chicago, Milwaukee &. St. Paul Railway has issued a clever advertisement for his road in the shape of a bill of fare in enigma. To the first one who sends in to The Commercial Appeal the correct solution will be given a dinner at Gaston's Hotel. If a lady gets it a dinner will be given at Gaston's to her and also to her escort. The correct solution will be given next Sunday.
An enigmatical bill of fare for a dinner served on the dining ears of the Chicago, Milwaukee & St. Paul Railway: 
SOUPS.
Capital of Portugal. Imitation Reptile.
FISH
The Largest Part of Sambo's Feet.
What the Ram said to Harry.
An Express Label. 
GAME. 
A Universal Crown.
Portion of a Mountain Range.
A Tailor's Tool.
To Shrink from Danger.
Little Darlings.
ROAST MEATS.
A genial English Author.
The Country of the Crescent 
Adam's Wife in her Virgin State. 
BOILED MEATS. 
One of Noah's Sons. 
Woman's Best Weapon. 
VEGETAHBLES. 
To Steal Mildly. Complete Upsets. 
What Successful Candidates do this Fall. 
Two Kinds of Toes not found on Man or Beast. 
RELISHES. 
Pertaining to Regions Underground. 
Elevated Felines. Comical Performances. 
Ludicrous Situations. 
PUDDINGS. 
What we would say to Importunate Agents. 
Exactly Perpendicular. 
The Mantle of Winter. 
What we do not like to say to our Creditors. 
PIES. 
To Walk in an Affected Manner. 
Closely Related to the Rural Reservoir. 
FRUITS. 
The Historian's Delight. Water in Motion. 
Small Shot (plural.) Happy Lovers. 
WINES AND LIQUORS. 
The Lover's Address to his Sweetheart. 
The Traveler's Haven. A Couch of Death. 
The Briton's Address to his Queen. 
Pretended Agony.",Tennessee State Library and Archives,"Pretended Agony. ""A Free Dinner."" Memphis Appeal, 10 Nov. 1895, p. 5. Nineteenth Century U.S. Newspapers, https://link.galegroup.com/apps/doc/GT3016100102/DSLAB?u=crepuq_mcgill&sid=DSLAB&xid=758b256e",Memphis, Tennessee,England,35.1490215,-90.0516285
